id,title,sector,sector_label,skill_tag
4045,시니어 웹 개발자 (Vue.js),Front-end,1,"GO,PYTHON,NODE.JS,GRAPHQL,APOLLO SERVER,JEST,STORYBOOK,TYPESCRIPT,NUXT.JS,VUETIFY.JS,VUE.JS"
4046,백엔드 개발자 (Java),JAVA-dev,21,"QUERYDSL,DOCKER,AWS ELASTICACHE,AWS RDS,AWS ECR,AWS ECS,SPRING BOOT,JIRA,GIT,MYSQL,JAVA"
4047,Android Developer,Android,3,"REST API,DESIGN PATTERN,OOP,FIREBASE,GRADLE,JAVA,ANDROID"
4048,프론트엔드 개발자,Front-end,1,"TYPESCRIPT,CYPRESS,APOLLO CLIENT,GRAPHQL,CSS,HTML,VUE.JS,ANGULARJS,REACTJS"
4049,풀스택 웹 애플리케이션 개발자,WEB/Full-stack,2,"PYTHON,VUE.JS,REACTJS,DJANGO,JAVASCRIPT"
4050,인공지능 연구원,Machine-learning,9,PYTHON
4051,백엔드 개발자 (Node.js),Back-end,0,"NODE.JS,TYPESCRIPT,SQL,NESTJS,JAVA,JAVASCRIPT,GRAPHQL,POSTGRESQL,APOLLO SERVER"
4052,서버 개발자 (Java),JAVA-dev,21,"NOSQL,ELASTICSEARCH,REDIS,SPRING,MYSQL,JAVA"
4053,Android 개발자,Android,3,"KOTLIN,RXJAVA,REST API,MVVM(MODEL-VIEW-VIEWMODEL),SQLITE"
4054,Scripter,Anonymous,22,"WEBPACK,GULP,GIT,CROSS BROWSING,NODE.JS,JAVASCRIPT"
4055,클라이언트 프로그래머,Anonymous,22,"IOS,ANDROID,UNITY,C#"
4056,iOS 개발자,IOS,4,"RXSWIFT,MVVM(MODEL-VIEW-VIEWMODEL),REALM,REST API,IOS,SWIFT"
4057,Flutter 개발자,Mobile,5,"DART,ANDROID,IOS,REST API,JAVASCRIPT,FLUTTER"
4058,iOS 개발자,IOS,4,"FIREBASE,REST API,IOS,OBJECTIVE-C,SWIFT"
4059,웹퍼플리셔 (Front-end),Web-publisher,14,"JQUERY,JAVASCRIPT,CSS3,HTML"
4060,데이터 분석 컨설턴트,Data-analyst,6,"SQL,R,PYTHON,GOOGLE ANALYTICS,ADOBE ANALYTICS"
4061,"Native App 개발자(AOS,iOS)",IOS,4,"SWIFT,ANDROID"
4062,Web Frontend 개발자,Front-end,1,"ANGULAR,CSS,HTML,JAVASCRIPT"
4063,Software Engineer_Search,Data-engineer,7,"APACHE SOLR,ELASTICSEARCH,LINUX"
4064,백엔드 개발자,Back-end,0,"SPRING,JAVA"
4065,DevOps Engineer,DevOps,10,"KUBERNETES,DOCKER,LINUX,REDIS,MYSQL,JENKINS,APACHE HADOOP"
4066,JAVA WEB/Mobile 개발자,JAVA-dev,21,"JAVASCRIPT,JAVA"
4067,SRE(클라우드 파트),DevOps,10,"AWS S3,TERRAFORM,PYTHON"
4068,Site Reliability Engineer (SRE),DevOps,10,"UNIX,LINUX"
4069,웹개발자,WEB/Full-stack,2,"REST API,HTML,VUE.JS,REACTJS,NODE.JS"
4070,Software Engineer,Anonymous,22,"KOTLIN,SPRING,RUBY ON RAILS"
4071,"Senior, Data Engineer (Fresh Process)",Data-engineer,7,"AWS DATA PIPELINE,DATA ANALYSYS,BIG DATA,DATA MINING,SQL,PYTHON"
4072,블록체인 개발자,Block-chain,17,"DATABASE,BLOCKCHAIN,DOCKER,TYPESCRIPT,JAVA,AMAZON WEB SERVICES(AWS),LINUX,GO"
4073,"웹, 앱, 서버 개발 총괄자",Back-end,0,
4074,프론트엔드 개발자,Front-end,1,"HASKELL,RUST,SEO,VUE.JS,JAVASCRIPT,HTML,TYPESCRIPT,PYTHON"
4075,풀스택 개발자,WEB/Full-stack,2,"REDIS,JAVA,MYSQL,SPRING,GIT,JAVASCRIPT,CSS,JQUERY,VUE.JS,REACTJS"
4076,백엔드 개발자,Back-end,0,"MARIADB,AWS EC2,AMAZON WEB SERVICES(AWS),JAVASCRIPT,NODE.JS,SPRING,MYSQL,JAVA"
4077,QA엔지니어,QA/QC,23,
4078,안드로이드 개발자,Android,3,"JAVA,ANDROID,KOTLIN,HASKELL,C#,RUST,TYPESCRIPT,PYTHON"
4079,백엔드 개발자,Back-end,0,"POSTGRESQL,PYTHON"
4080,iOS 개발자,IOS,4,"SWIFT,REST API,IOS"
4081,백엔드 개발자,Back-end,0,"KUBERNETES,GCP(GOOGLE CLOUD PLATFORM),AMAZON WEB SERVICES(AWS),REST API,APACHE HTTP SERVER,TYPESCRIPT,GRAPHQL,NODE.JS"
4082,데이터분석가,Data-analyst,6,"SQL,PYTHON,MYSQL"
4083,프론트엔드 개발자,Front-end,1,"HTML,CSS,REACTJS,TYPESCRIPT"
4084,광고플랫폼 개발자,DevOps,10,"JAVA,SPRING"
4085,JAVA 웹개발자(병역특례가능),JAVA-dev,21,"REST API,MYBATIS,SPRING"
4086,검색서비스 개발자,Data-engineer,7,"SPRING,JAVA"
4087,데이터엔지니어,Data-engineer,7,"APACHE KUDU,APACHE SPARK,APACHE KARAF,APACHE HADOOP,JAVA,PYTHON"
4088,DevOps 엔지니어,DevOps,10,"AWS IAM,RUBY,MYSQL,PYTHON,JAVA"
4089,웹 프론트엔드 개발자,Front-end,1,
4090,백엔드 엔지니어,Back-end,0,"GITHUB,JENKINS,PYTHON"
4091,데이터 관리/분석 담당자,Data-analyst,6,"DATA MINING,DATA ANALYSYS,R,PYTHON,.NET,MSSQL(MICROSOFT SQL SERVER)"
4092,서버개발자,Back-end,0,"NEO4J,AWS DYNAMODB,AURORA DB,RUBY ON RAILS,JAVA,SPRING"
4093,데이터 분석가,Data-analyst,6,"GOOGLE ANALYTICS,SQL,KERAS,PYTORCH,TENSORFLOW,PANDAS,PYTHON"
4094,솔루션Web(Front-End) 개발자,Front-end,1,"JQUERY,JAVASCRIPT,REACTJS"
4095,AI 엔지니어,Machine-learning,9,"GITHUB,PYTORCH,PYTHON,MACHINE VISION,NLP,DEEP LEARNING"
4096,백엔드 서버 개발자 ,Back-end,0,"LINUX,JAVA"
4097,Frontend Developer,Front-end,1,"JAVASCRIPT,JQUERY,ANGULARJS"
4098,웹 프론트 개발자,Front-end,1,"RESPONSIVE WEB,JAVASCRIPT,TYPESCRIPT,REACTJS"
4099,웹 프론트엔드 개발자,Front-end,1,"HTML,SASS(SCSS),JAVASCRIPT,ANGULAR,REACTJS,VUE.JS"
4100,Senior Backend Software Engineer,Back-end,0,"MYSQL,RUBY ON RAILS,SPRING,NODE.JS"
4101,[클라우드플랫폼] Web UI 개발자,Web-publisher,14,"D3.JS,CHART.JS,BABEL,WEBPACK,REST API,VUE.JS,REACTJS,ES6,JAVASCRIPT,CSS3,HTML5"
4102,AI 모바일 앱 서비스 CTO (혹은 개발팀장),CTO,19,
4103,QA,QA/QC,23,
4104,개발운영/기술응대 (재택근무 가능),DevOps,10,JAVA
4105,Backend 개발자,Back-end,0,"NODE.JS,PYTHON,DJANGO"
4106,웹 서비스 JAVA 개발자,JAVA-dev,21,"FRAMEWORK7,MYSQL,JAVASCRIPT,SPRING,JAVA"
4107,결제 시스템 JAVA 개발자,JAVA-dev,21,"JQUERY,HTML,MYSQL,JSP,FRAMEWORK7,JAVASCRIPT"
4108,[브러쉬몬스터] 웹 프론트엔드 개발자,Front-end,1,"JAVA,GIT,ANGULARJS,VUE.JS,REACTJS,JQUERY,HTML,CSS,JAVASCRIPT"
4109,PG SYSTEM JAVA 개발,JAVA-dev,21,"JSP,JQUERY,HTML,JAVASCRIPT,JAVA"
4110,[브러쉬몬스터] 백엔드 개발자,Back-end,0,"GIT,MYSQL,JAVA,DBA(DATABASE ADMINISTRATION),SQL,SPRING,REST API,AMAZON WEB SERVICES(AWS)"
4111,[브러쉬몬스터] 유니티 개발자,Unity/AR/VR/3D,20,"IOS,ANDROID,C#,UNITY"
4112,"Sr. Manager, Back-end Engineering (Query Understanding)",Back-end,0,"NLP,TEXT MINING,MACHINE LEARNING,BIG DATA,APACHE SPARK,APACHE KAFKA,APACHE HADOOP,PYTHON,C++,JAVA"
4113,Software Engineer (Query Understanding),Anonymous,22,"MACHINE LEARNING,TEXT MINING,NLP,C++,PYTHON,JAVA"
4114,"Senior, Back-end/Front-end Engineer (AD Tech)",WEB/Full-stack,2,"REACTJS,CSS,JAVASCRIPT,PYTHON,SPRING,JAVA"
4115,QA Engineer,QA/QC,23,
4116,웹 백엔드 개발,Back-end,0,"AWS S3,AWS RDS,AWS EC2,MYSQL,MARIADB,APACHE TOMCAT,APACHE,NODE.JS,JAVA"
4117,[도너스] SaaS 프론트엔드 개발자,Front-end,1,"JAVASCRIPT,REACTJS,NODE.JS,REST API"
4118,안드로이드 개발자,Android,3,"REST API,KOTLIN,ANDROID,FIREBASE,RETROFIT,REALM"
4119,신입 개발자 채용,Anonymous,22,
4120,[도너스] SaaS 백엔드 개발자,Back-end,0,"ASP.NET,AZURE,.NET,C#"
4121,React Native Software Engineer,Mobile,5,"REACT NATIVE,OOP,TYPESCRIPT"
4122,"ERP, WMS, MES 개발/운영",Back-end,0,"JAVA,ORACLE,C#"
4123,"Software Engineer, Voice & Video (Client Android)",Android,3,
4124,프론트엔드 개발자,Front-end,1,"REACTJS,TYPESCRIPT,ES6,JAVASCRIPT,VUE.JS,JQUERY,HTML5,CSS"
4125,솔루션 / 서비스 개발자,Anonymous,22,"MSSQL(MICROSOFT SQL SERVER),JQUERY,JAVA,SPRING,ORACLE,MYSQL"
4126,QA 담당자,QA/QC,23,
4127,IOS개발자,IOS,4,"IOS,SWIFT,OBJECTIVE-C"
4128,웹퍼블리셔 (계약 1년),Web-publisher,14,"HTML5,TYPESCRIPT,JAVASCRIPT,CSS,HTML,NODE.JS,VUE.JS,REACTJS"
4129,빅데이터 개발자,Data-engineer,7,"DOCKER,GIT,NODE.JS,PYTHON,SPRING,MYSQL,JAVA"
4130,데이터 엔지니어,Data-engineer,7,"PYTHON,APACHE SPARK,APACHE HIVE,APACHE HADOOP"
4131,스포츠 기록 플랫폼 개발,DevOps,10,"REDIS,MYSQL,REACTJS,JAVASCRIPT,NODE.JS,PHP"
4132,프론트엔드 엔지니어,Front-end,1,"CSS,GITHUB,JAVASCRIPT,NODE.JS,REACT NATIVE"
4133,DevOps Engineer,DevOps,10,"PYTHON,KUBERNETES,SHELL SCRIPT,DOCKER,TERRAFORM,LINUX"
4134,Sr. Frontend Developer,Front-end,1,"JAVASCRIPT,GIT,VUE.JS,REACTJS,ANGULAR,MVC,THREEJS"
4135,Front-end Developer,Front-end,1,"AMAZON WEB SERVICES(AWS),WEBPACK,HTML"
4136,Android 개발자,Android,3,"KOTLIN,RXJAVA,DOCKER,IOS,TYPESCRIPT,JAVA,JAVASCRIPT"
4137,Sr. Backend Developer,Back-end,0,"NODE.JS,C++,JAVA,LARAVEL,NOSQL,DOCKER,AWS DATABASE MIGRATION SERVICE,ORACLE DATABASE"
4138,iOS 개발,IOS,4,IOS
4139,"백엔드 서버 개발자(Node.js, TypeScript)",Back-end,0,"AMAZON WEB SERVICES(AWS),REDIS,SQL,POSTGRESQL,MYSQL,JAVASCRIPT,TYPESCRIPT,NODE.JS"
4140,스마트 컨트랙트 개발,Embedded/Robotics,12,
4141,"Back-end 엔지니어 (NodeJS, NestJS, Express)",Back-end,0,"PHP,MYSQL,NESTJS,NODE.JS,REST API,EXPRESSJS"
4142,"Front-end 엔지니어 (React, React Native, Javascript)",Front-end,1,"JAVASCRIPT,REACT NATIVE,REACTJS"
4143,"Android 엔지니어(Kotlin, RxKotlin, MVVM)",Android,3,"KOTLIN,RXKOTLIN,MVVM(MODEL-VIEW-VIEWMODEL)"
4144,프론트엔드 개발자 채용,Front-end,1,"VANILLA JS,AMAZON WEB SERVICES(AWS),ES6,JAVASCRIPT,REACTJS,REST API,HTML,CSS,REACT NATIVE"
4145,AI영상면접 Server Developer,Machine-learning,9,"MYSQL,MONGODB,SPRING CLOUD,SPRING,MARIADB,JAVA,GIT,AMAZON WEB SERVICES(AWS)"
4146,Frontend Developer,Front-end,1,"HTML5,VANILLA JS,CSS,VUE.JS,REACTJS,ANGULAR,GIT"
4147,응용프로그램 및 웹 개발자 모집,WEB/Full-stack,2,"ASP,REST API,ASP.NET,MYSQL,C#"
4148,프론트엔드 개발자,Front-end,1,"NEXT.JS,REACT HOOKS API,REACT NATIVE,ES6,WEBPACK,JAVASCRIPT,CSS,HTML,NODE.JS,JQUERY,REACTJS"
4149,데이터 엔지니어,Data-engineer,7,
4150,AI영상면접 Android Developer,Android,3,"REDUX-SAGA,CSS,JAVASCRIPT,REACT NATIVE,ANDROID"
4151,백엔드 엔지니어,Back-end,0,"LINUX,JAVA"
4152,iOS 개발자,IOS,4,"JAVASCRIPT,JAVA,TYPESCRIPT,IOS,DOCKER,RXJAVA,KOTLIN"
4153,사내 시스템 개발자,DevOps,10,"KOTLIN,RXJAVA,DOCKER,IOS,TYPESCRIPT,JAVA,JAVASCRIPT"
4154,백엔드 서버 개발자,Back-end,0,"DOCKER,IOS,TYPESCRIPT,JAVA,JAVASCRIPT"
4155,백엔드 개발자(빅데이터 플랫폼),Back-end,0,"JAVA,APACHE MAVEN,DATABASE,SQL,GIT"
4156,소프트웨어 개발자,Anonymous,22,"GO,EMBEDDED SYSTEM,UNIX,LINUX KERNEL,LINUX,MYSQL,JAVA,PYTHON,C++,C"
4157,데브옵스 엔지니어,DevOps,10,"IOS,FIREBASE,DOCKER,TYPESCRIPT,JAVASCRIPT"
4158,Back-end(Java-Spring) 엔지니어 개발자(계약직/정규직),JAVA-dev,21,"LINUX,SPRING,GIT,JAVA"
4159,AI 엔지니어,Machine-learning,9,
4160,서버(Server) 개발자,Back-end,0,"LINUX,C++,C"
4161,Frontend Software Engineer,Front-end,1,"TYPESCRIPT,VUE.JS,ES6,WEBPACK,CSS,NODE.JS,REACT HOOKS API,REACTJS,JAVASCRIPT,HTML"
4162, Backend Software Engineer,Back-end,0,"FLASK,POSTGRESQL,DJANGO,LINUX,GIT,DOCKER,PYTHON"
4163,인공지능/빅데이터/검색엔진 소프트웨어 개발자,Data-engineer,7,"C,C++,PYTHON,JAVA"
4164,Data Product 개발자 (Data Platform),Data-engineer,7,"AWS QUICKSIGHT,SUPERSET,TABLEAU,SQL,PYTHON,SCALA"
4165,서버 개발자,Back-end,0,"JAVASCRIPT,GIT,PHP,MYSQL"
4166,웹(Web) 개발자,WEB/Full-stack,2,"LINUX,MARIADB,SPRING,JAVASCRIPT"
4167,프론트엔드 개발자,Front-end,1,"STYLED-COMPONENTS,STORYBOOK,CYPRESS,JEST,REDUX.JS,REACT NATIVE,TYPESCRIPT"
4168,[트립스토어] 서버 개발자,Back-end,0,"SPRING BOOT,ELASTICSEARCH,AMAZON WEB SERVICES(AWS),KOTLIN,JAVA"
4169,Svelte React 웹 프론트 개발자,Front-end,1,"GIT,JAVASCRIPT,REACTJS"
4170,R&D Deep Learning S/W Engineer,Machine-learning,9,"PYTORCH,TENSORFLOW,GITHUB,DEEP LEARNING,PYTHON"
4171,커머스 Backend Developer,Back-end,0,"SPRING BOOT,KOTLIN,GIT,CSS,JAVASCRIPT,HTML,MYSQL,RUBY ON RAILS"
4172,백엔드 개발자 ,Back-end,0,"AURORA DB,AMAZON WEB SERVICES(AWS),SPRING BOOT,REST API,JQUERY,MYSQL,JAVA"
4173,어트랙트 자바 백엔드 개발자,JAVA-dev,21,"REACTJS,NODE.JS,VUE.JS,KOTLIN,AWS BACKUP,REDIS,MYSQL,JAVA"
4174,풀스택 리더 개발자 ,WEB/Full-stack,2,"HTML5,JAVASCRIPT,JQUERY,MYBATIS,MYSQL,REST API,SPRING BOOT,AMAZON WEB SERVICES(AWS),AURORA DB,CSS,JAVA"
4175,Client developer 개발자,Anonymous,22,"IOS,JAVA,PYTHON,C#,C"
4176,DevOps 개발자,DevOps,10,"GO,PYTHON,KIBANA,FLUENTD,ELASTICSEARCH,REDIS,POSTGRESQL,ANSIBLE,TERRAFORM,DOCKER,KUBERNETES,AWS ECR,AWS ALEXA"
4177,Image processing 개발자,Computer-vision,16,"NODE.JS,C#,C++,PYTHON,JAVA"
4178,프론트엔드 개발자,Front-end,1,
4179,Machine learning 개발자,Machine-learning,9,"JAVA,SQL,PYTHON"
4180,Solutions Architect,Anonymous,22,
4181,Back-end  개발자,Back-end,0,
4182,Front-end Engineer ,Front-end,1,"REACT HOOKS API,JAVASCRIPT,ZEPLIN,APOLLO CLIENT,GRAPHQL,TYPESCRIPT,STORYBOOK,REACT NATIVE,NEXT.JS,REACTJS"
4183,시스템 서버 구축 및 System integration,DevOps,10,"GITHUB,DOCKER,FLASK,POSTGRESQL,KERAS,TENSORFLOW,SHELL SCRIPT,AWS COGNITO,AWS S3,AWS IAM,NOSQL,AWS ELASTICACHE,PYTHON"
4184,[링크샵스] 엔지니어 리더,CTO,19,"NOSQL,DBA(DATABASE ADMINISTRATION),VUE.JS,REACTJS,POSTGRESQL,OBJECTIVE-C,NODE.JS,JAVA"
4185,Data Lead,CTO,19,
4186,iOS 개발자,IOS,4,"MVVM(MODEL-VIEW-VIEWMODEL),OBJECTIVE-C,REACT NATIVE,REST API,IOS,SWIFT"
4187,Java 백엔드 개발자,JAVA-dev,21,"GIT,HIBERNATE,JPA(JAVA PERSISTENT API),JAVA,SPRING"
4188,서버 개발자,Back-end,0,"REDIS,NEXT.JS,NUXT.JS,NODE.JS,VUE.JS,REACTJS,AWS ELASTICBEANSTALK,AWS ELASTICACHE,AMAZON WEB SERVICES(AWS),MYSQL,GIT,PYTHON,DJANGO"
4189,안드로이드 개발자,Android,3,"RXJAVA,GRAPHQL,OKHTTP,RETROFIT,KOTLIN,JAVA,ANDROID"
4190,검색 프론트엔드 엔지니어 (전문연구요원 가능),Front-end,1,"HTML5,JAVASCRIPT"
4191,빌링팀 백엔드 개발자,Back-end,0,"NOSQL,NODE.JS"
4192,iOS 개발자,IOS,4,"OOP,MVVM(MODEL-VIEW-VIEWMODEL),GRAPHQL,RXSWIFT,SWIFT"
4193,iOS 개발리드,IOS,4,"REACTOR,RXSWIFT,SWIFT,IOS"
4194,프론트엔드 개발자,Front-end,1,"ES6,WEBPACK,REACTJS,NODE.JS,CSS,HTML,JAVASCRIPT"
4195,퍼블리셔,Web-publisher,14,"REACTJS,CSS,HTML"
4196,iOS 개발자,IOS,4,"IOS,SWIFT"
4197,데이터 엔지니어,Data-engineer,7,
4198,데이터 분석가,Data-analyst,6,"R,PYTHON,SQL"
4199,DevOps 엔지니어,DevOps,10,"REDIS,RABBITMQ,ELASTIC STACK,APACHE KAFKA,DOCKER,GIT,JENKINS,SHELL SCRIPT,PYTHON,ANSIBLE"
4200,AI 개발자,Machine-learning,9,"PYTORCH,TENSORFLOW,SCIKIT-LEARN,PYTHON,SQL"
4201,웹 서비스 개발자,WEB/Full-stack,2,"GIT,ES6,VUE.JS,HTML,JAVASCRIPT,NODE.JS"
4202,IT System Engineer,DevOps,10,
4203,PHP 웹 개발자(병역특례가능),PHP-dev,25,"SPRING,JAVA,LARAVEL"
4204,프론트엔드 웹개발자(병역특례가능),Front-end,1,"VUE.JS,CSS3,HTML5,ANGULAR"
4205,백엔드 개발자(backend developer),Back-end,0,"PYTHON,SCALA,SPRING,JAVA"
4206,프로덕트 개발 리더,CTO,19,"NODE.JS,JAVA,PYTHON"
4207,아프리카TV 광고서버 코어 개발 및 운영,Back-end,0,"LINUX,MYSQL,JAVASCRIPT,JQUERY,JAVA"
4208,iOS 앱 개발자 (iOS App Developer),IOS,4,"IOS,OBJECTIVE-C,SWIFT"
4209,Android 개발자,Android,3,"MVVM(MODEL-VIEW-VIEWMODEL),DAGGER2,REST API,KOTLIN,ANDROID"
4210,딥러닝 개발자,Machine-learning,9,"NLP,PYTHON"
4211,프론트엔드 개발(Frontend Developer),Front-end,1,"VUE.JS,ANGULARJS,REACTJS,NODE.JS,TYPESCRIPT,JAVASCRIPT"
4212,oracle goldengate 엔지니어,Anonymous,22,"ORACLE,JAVA,ORACLE DATABASE"
4213,웹개발(JAVA),JAVA-dev,21,"ORACLE,VUE.JS,SPRING,JQUERY,JAVA"
4214,프론트엔드 개발자,Front-end,1,"WEBPACK,ES6,REACTJS,JAVASCRIPT"
4215,아프리카TV 데이터 분석,Data-analyst,6,"PYTHON,SQL"
4216,프론트엔드 개발자 (Frontend Engineer),Front-end,1,"QUERYDSL,GIT,JAVASCRIPT,JAVA"
4217,백엔드 개발자 (Backend Engineer),Back-end,0,"GIT,SPRING,MYSQL,JAVA"
4218,Unity 개발자,Unity/AR/VR/3D,20,"C#,C++,UNITY"
4219,iOS Engineer,IOS,4,"SWIFT,OBJECTIVE-C"
4220,프론트엔드 엔지니어,Front-end,1,"REDUX-SAGA,REDUX.JS,AWS EC2,ELECTRON,TYPESCRIPT,DOCKER,WEBPACK,ES6,REACTJS,NODE.JS,CSS,JAVASCRIPT,HTML"
4221,[AI/Lab] Recommender System 리서치 엔지니어,Data-scientist,8,PYTHON
4222,[모아커머스] 백엔드 엔지니어 (전문연구요원 가능),Back-end,0,"DOCKER,PYTHON"
4223,검색 백엔드 엔지니어 (전문연구요원 가능),Back-end,0,PYTHON
4224,안드로이드 개발,Android,3,"PYTORCH,TENSORFLOW,SCIKIT-LEARN,PYTHON,SQL"
4225,[지식그래프] 데이터 파이프라인 플랫폼 개발자 영입,Data-engineer,7,"JAVA,NOSQL,SPRING BOOT,SPRING CLOUD,SPRING,KUBERNETES"
4226,안드로이드 앱 개발자,Android,3,"OKHTTP,RXANDROID,RXJAVA,KOTLIN,ANDROID,JAVA"
4227,백엔드 엔지니어,Back-end,0,"TYPESCRIPT,REDIS,RABBITMQ,POSTGRESQL,PYTHON,GIT,DOCKER,EXPRESSJS,NODE.JS"
4228,공통 플랫폼 개발자,DevOps,10,"SPRING BOOT,SPRING,JAVA,NOSQL"
4229,iOS 앱 개발자,IOS,4,"REST API,IOS,SWIFT"
4230,시스템 엔지니어,DevOps,10,
4231,시공서비스 Web Frontend Developer,Front-end,1,"REACT HOOKS API,TYPESCRIPT,REACTJS"
4232,QA,QA/QC,23,
4233,자바 백엔드 개발자,JAVA-dev,21,"MVC,SPRING,MYSQL,JAVA"
4234,"앱개발_iOS, Android ",Mobile,5,
4235,DBA(Database Admin),Data-engineer,7,
4236,트레이딩 시스템 개발자,DevOps,10,"KIBANA,DOCKER,AWS EKS,TYPESCRIPT,PYTHON,RUST"
4237,프론트엔드 개발,Front-end,1,
4238,백엔드 개발,Back-end,0,
4239,DBA,Data-engineer,7,
4240,Front-end Engineer,Front-end,1,"VUE.JS,ANGULARJS,REACT NATIVE,REACTJS,JAVASCRIPT"
4241,클라우드 엔지니어,DevOps,10,
4242,머신러닝 엔지니어 (NLP/추천시스템) [산업기능요원 가능],Machine-learning,9,"SQL,PYSPARK,PANDAS,KUBERNETES,AWS EC2,AWS S3,DOCKER,GOOGLE BIGQUERY,NLP,PYTORCH,TENSORFLOW,PYTHON"
4243,ERP 개발 및 운영 (C# .NET),C#/C++/C,24,"MSSQL(MICROSOFT SQL SERVER),.NET,JAVA,C#"
4244,데이터 엔지니어,Data-engineer,7,
4245,자바 백엔드 개발자,JAVA-dev,21,"LINUX,JAVA,MYSQL,SPRING BOOT"
4246,서버개발자,Back-end,0,"MARIADB,MYSQL,LINUX,REST API,HIBERNATE,JPA(JAVA PERSISTENT API),SPRING,JAVA"
4247,딜리버리 사업부C#(Winform) 개발자,C#/C++/C,24,"WINDOWS FORMS,.NET,MSSQL(MICROSOFT SQL SERVER),C#"
4248,iOS 개발자 (신입/경력),IOS,4,"SWIFT,IOS"
4249,안드로이드 개발자 (신입/경력),Android,3,"ANDROID,KOTLIN,JAVA"
4250,딜리버리 사업부 Android 개발자,Android,3,"JAVA,MSSQL(MICROSOFT SQL SERVER),ANDROID"
4251,[Coupang Tech] Marketplace & Retail Tech Software Engineer,Anonymous,22,"JAVASCRIPT,SPRING,JAVA"
4252, Backend Software Engineer,Back-end,0,"GIT,DOCKER,MYSQL,PYTHON"
4253,백엔드 개발자,Back-end,0,"AWS CLOUDWATCH,AWS EC2,AWS RDS,GIT,DOCKER,SPRING,MYSQL,JAVA"
4254,Back End (Node.js) 개발자,Back-end,0,"REDIS,DOCKER,JAVASCRIPT,MYSQL,NODE.JS"
4255,플랫폼 앱(iOS/Android) 개발자,Mobile,5,"REST API,JIRA,GIT,KOTLIN,SWIFT"
4256,.net 프로그래머,Back-end,0,"C#,NOSQL,MYSQL"
4257,[나우웨이팅] 데이터 엔지니어,Data-engineer,7,"AWS DATA PIPELINE,PYTHON,AWS ELASTICACHE,AMAZON KINESIS,AWS SIMPLE QUEUE SERVICE(AWS SQS),AWS DYNAMODB,AMAZON WEB SERVICES(AWS)"
4258,플랫폼 웹 개발자,WEB/Full-stack,2,"NODE.JS,JIRA,GIT,JAVA,MVC,CSS,HTML,LINUX,SPRING,JAVASCRIPT,ADOBE PHOTOSHOP,PHP"
4259,[윌라] 백엔드 개발자,Back-end,0,"JAVA,PYTHON,MYSQL"
4260,앱 개발자 ,Mobile,5,"SWIFT,REST API,IOS,ANDROID,JAVA"
4261,엔젤리그 백엔드 엔지니어,Back-end,0,"NODE.JS,MYSQL"
4262,PHP 개발자,PHP-dev,25,"MYSQL,JQUERY,PHP"
4263,[모바일 본부] 서버 개발자,Back-end,0,"RABBITMQ,AWS RDS,AWS EC2,HTML,ELASTICSEARCH,SPRING BOOT,AWS ECS,REDIS,SPRING,JAVASCRIPT,GIT,DOCKER,MYSQL,JAVA"
4264,엔젤리그 프론트개발자,Front-end,1,"IONIC,ANGULARJS,REACTJS,VUE.JS"
4265,안드로이드 개발자,Android,3,"REST API,ANDROID,JAVA"
4266,프론트엔드 개발자,Front-end,1,"DATABASE,REACTJS,JAVASCRIPT,HTML,CSS"
4267,[비트나인] JAVA개발자,JAVA-dev,21,"SPRING,C,JAVA"
4268,[쿠팡 테크] Back-end Engineer for SCM System (Java & Spring Framework),JAVA-dev,21,"SPRING,JAVA"
4269,[클라우드플랫폼] 빅데이터 플랫폼 엔지니어,Data-engineer,7,"SQL,JAVA,PYTHON,NOSQL"
4270,프론트엔드 개발자 / Frontend Developer,Front-end,1,"GRAPHQL,REACTJS,NODE.JS"
4271,게임 클라이언트 개발자 (Unity),Game,11,"C++,UNITY,C#,ANDROID,IOS"
4272,"소프트웨어 엔지니어 (Front-end, Back-end)",Back-end,0,"REACT NATIVE,NODE.JS,PYTHON,REACTJS,DJANGO"
4273,"[산업기능요원 전직/보충역] 소프트웨어 엔지니어 (Front-end, Back-end)",WEB/Full-stack,2,"DJANGO,REACTJS,PYTHON,NODE.JS,REACT NATIVE"
4274,풀스택 개발자 (PHP),PHP-dev,25,"JAVASCRIPT,MYSQL,PHP,APOLLO CLIENT,GRAPHQL,TYPESCRIPT,STORYBOOK,REACT NATIVE,NEXT.JS,REACTJS"
4275,[홈쇼핑모아] iOS 클라이언트 엔지니어,IOS,4,"RXSWIFT,SWIFT,IOS"
4276,JAVA 개발자,JAVA-dev,21,"GIT,SPRING BATCH,SPRING BOOT,JAVA"
4277,Back-end Engineer,Back-end,0,"MYSQL,PRISMA,GRAPHQL,APOLLO SERVER,NESTJS,NODE.JS"
4278,[홈쇼핑모아] iOS 클라이언트 엔지니어(신입),IOS,4,"RXSWIFT,IOS,SWIFT"
4279,Front-end Mobile Engineer,Front-end,1,"ZEPLIN,APOLLO CLIENT,GRAPHQL,TYPESCRIPT,STORYBOOK,REACT NATIVE,NEXT.JS,REACTJS"
4280,Android 개발자,Android,3,"ANDROID,JAVA,KOTLIN"
4281,Sr. Data Engineer,Data-engineer,7,"PYTHON,NODE.JS,GO,SCALA,KUBERNETES,DOCKER,APACHE SPARK,ELASTICSEARCH,AWS EMR,APACHE KAFKA,APACHE AIRFLOW"
